track_id,source,year,position,audio_path,filename,artist,title,status,cache_path,selected_duration_sec,raw_voiced_coverage,selected_voiced_coverage,skip_reason
billboard_1968_02,billboard,1968,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1968_2_Paul Mauriat_Love is Blue_vocals.mp3,1968_2_Paul Mauriat_Love is Blue_vocals.mp3,Paul Mauriat,Love is Blue,pending,,,,,
billboard_1968_03,billboard,1968,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1968_3_Bobby Goldsboro_Honey_vocals.mp3,1968_3_Bobby Goldsboro_Honey_vocals.mp3,Bobby Goldsboro,Honey,pending,,,,,
billboard_1968_04,billboard,1968,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1968_4_Otis Redding_(Sittin' On) The Dock of the Bay_vocals.mp3,1968_4_Otis Redding_(Sittin' On) The Dock of the Bay_vocals.mp3,Otis Redding,(Sittin' On) The Dock of the Bay,pending,,,,,
billboard_1968_05,billboard,1968,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1968_5_The Rascals_People Got to Be Free_vocals.mp3,1968_5_The Rascals_People Got to Be Free_vocals.mp3,The Rascals,People Got to Be Free,pending,,,,,
billboard_1969_01,billboard,1969,01,"/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1969_1_The Archies_Sugar, Sugar_vocals.mp3","1969_1_The Archies_Sugar, Sugar_vocals.mp3",The Archies,"Sugar, Sugar",pending,,,,,
billboard_1969_02,billboard,1969,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1969_2_The 5th Dimension_Aquarius_Let the Sunshine In (The Flesh Failures)_vocals.mp3,1969_2_The 5th Dimension_Aquarius_Let the Sunshine In (The Flesh Failures)_vocals.mp3,The 5th Dimension,Aquarius/Let the Sunshine In (The Flesh Failures),pending,,,,,
billboard_1969_03,billboard,1969,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1969_3_The Temptations_I Can't Get Next to You_vocals.mp3,1969_3_The Temptations_I Can't Get Next to You_vocals.mp3,The Temptations,I Can't Get Next to You,pending,,,,,
billboard_1969_04,billboard,1969,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1969_4_The Rolling Stones_Honky Tonk Women_vocals.mp3,1969_4_The Rolling Stones_Honky Tonk Women_vocals.mp3,The Rolling Stones,Honky Tonk Women,pending,,,,,
billboard_1969_05,billboard,1969,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1969_5_Sly and the Family Stone_Everyday People_vocals.mp3,1969_5_Sly and the Family Stone_Everyday People_vocals.mp3,Sly and the Family Stone,Everyday People,pending,,,,,
billboard_1970_01,billboard,1970,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1970_1_Simon and Garfunkel_Bridge Over Troubled Water_vocals.mp3,1970_1_Simon and Garfunkel_Bridge Over Troubled Water_vocals.mp3,Simon and Garfunkel,Bridge Over Troubled Water,pending,,,,,
billboard_1970_02,billboard,1970,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1970_2_The Carpenters_(They Long To Be) Close To You_vocals.mp3,1970_2_The Carpenters_(They Long To Be) Close To You_vocals.mp3,The Carpenters,(They Long To Be) Close To You,pending,,,,,
billboard_1970_03,billboard,1970,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1970_3_The Guess Who_American Woman_vocals.mp3,1970_3_The Guess Who_American Woman_vocals.mp3,The Guess Who,American Woman,pending,,,,,
billboard_1970_04,billboard,1970,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1970_4_B.J. Thomas_Raindrops Keep Fallin' on My Head_vocals.mp3,1970_4_B.J. Thomas_Raindrops Keep Fallin' on My Head_vocals.mp3,B.J. Thomas,Raindrops Keep Fallin' on My Head,pending,,,,,
billboard_1970_05,billboard,1970,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1970_5_Edwin Starr_War_vocals.mp3,1970_5_Edwin Starr_War_vocals.mp3,Edwin Starr,War,pending,,,,,
billboard_1971_01,billboard,1971,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1971_1_Three Dog Night_Joy To The World_vocals.mp3,1971_1_Three Dog Night_Joy To The World_vocals.mp3,Three Dog Night,Joy To The World,pending,,,,,
billboard_1971_02a,billboard,1971,02a,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1971_2a_Rod Stewart_Maggie May_vocals.mp3,1971_2a_Rod Stewart_Maggie May_vocals.mp3,Rod Stewart,Maggie May,pending,,,,,
billboard_1971_02b,billboard,1971,02b,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1971_2b_Rod Stewart_Reason to Believe_vocals.mp3,1971_2b_Rod Stewart_Reason to Believe_vocals.mp3,Rod Stewart,Reason to Believe,pending,,,,,
billboard_1971_03a,billboard,1971,03a,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1971_3a_Carole King_I Feel the Earth Move_vocals.mp3,1971_3a_Carole King_I Feel the Earth Move_vocals.mp3,Carole King,I Feel the Earth Move,pending,,,,,
billboard_1971_03b,billboard,1971,03b,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1971_3b_Carole King_It's Too Late_vocals.mp3,1971_3b_Carole King_It's Too Late_vocals.mp3,Carole King,It's Too Late,pending,,,,,
billboard_1971_04,billboard,1971,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1971_4_The Osmonds_One Bad Apple_vocals.mp3,1971_4_The Osmonds_One Bad Apple_vocals.mp3,The Osmonds,One Bad Apple,pending,,,,,
billboard_1971_05,billboard,1971,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1971_5_Bee Gees_How Can You Mend a Broken Heart_vocals.mp3,1971_5_Bee Gees_How Can You Mend a Broken Heart_vocals.mp3,Bee Gees,How Can You Mend a Broken Heart,pending,,,,,
billboard_1972_01,billboard,1972,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1972_1_Roberta Flack_The First Time Ever I Saw Your Face_vocals.mp3,1972_1_Roberta Flack_The First Time Ever I Saw Your Face_vocals.mp3,Roberta Flack,The First Time Ever I Saw Your Face,pending,,,,,
billboard_1972_02,billboard,1972,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1972_2_Gilbert O'Sullivan_Alone Again (Naturally)_vocals.mp3,1972_2_Gilbert O'Sullivan_Alone Again (Naturally)_vocals.mp3,Gilbert O'Sullivan,Alone Again (Naturally),pending,,,,,
billboard_1972_03,billboard,1972,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1972_3_Don McLean_American Pie_vocals.mp3,1972_3_Don McLean_American Pie_vocals.mp3,Don McLean,American Pie,pending,,,,,
billboard_1972_04,billboard,1972,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1972_4_Harry Nilsson_Without You_vocals.mp3,1972_4_Harry Nilsson_Without You_vocals.mp3,Harry Nilsson,Without You,pending,,,,,
billboard_1972_05,billboard,1972,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1972_5_Sammy Davis Jr._The Candy Man_vocals.mp3,1972_5_Sammy Davis Jr._The Candy Man_vocals.mp3,Sammy Davis Jr.,The Candy Man,pending,,,,,
billboard_1973_01,billboard,1973,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1973_1_Tony Orlando and Dawn_Tie a Yellow Ribbon Round the Ole Oak Tree_vocals.mp3,1973_1_Tony Orlando and Dawn_Tie a Yellow Ribbon Round the Ole Oak Tree_vocals.mp3,Tony Orlando and Dawn,Tie a Yellow Ribbon Round the Ole Oak Tree,pending,,,,,
billboard_1973_02,billboard,1973,02,"/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1973_2_Jim Croce_Bad, Bad Leroy Brown_vocals.mp3","1973_2_Jim Croce_Bad, Bad Leroy Brown_vocals.mp3",Jim Croce,"Bad, Bad Leroy Brown",pending,,,,,
billboard_1973_03,billboard,1973,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1973_3_Roberta Flack_Killing Me Softly with His Song_vocals.mp3,1973_3_Roberta Flack_Killing Me Softly with His Song_vocals.mp3,Roberta Flack,Killing Me Softly with His Song,pending,,,,,
billboard_1973_04,billboard,1973,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1973_4_Marvin Gaye_Let's Get It On_vocals.mp3,1973_4_Marvin Gaye_Let's Get It On_vocals.mp3,Marvin Gaye,Let's Get It On,pending,,,,,
billboard_1973_05,billboard,1973,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1973_5_Paul McCartney and Wings_My Love_vocals.mp3,1973_5_Paul McCartney and Wings_My Love_vocals.mp3,Paul McCartney and Wings,My Love,pending,,,,,
billboard_1974_01,billboard,1974,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1974_1_Barbara Streisand_The Way We Were_vocals.mp3,1974_1_Barbara Streisand_The Way We Were_vocals.mp3,Barbara Streisand,The Way We Were,pending,,,,,
billboard_1974_02,billboard,1974,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1974_2_Terry Jacks_Seasons in the Sun_vocals.mp3,1974_2_Terry Jacks_Seasons in the Sun_vocals.mp3,Terry Jacks,Seasons in the Sun,pending,,,,,
billboard_1974_03,billboard,1974,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1974_3_Love Unlimited Orchestra_Love's Theme_vocals.mp3,1974_3_Love Unlimited Orchestra_Love's Theme_vocals.mp3,Love Unlimited Orchestra,Love's Theme,pending,,,,,
billboard_1974_04,billboard,1974,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1974_4_Redbone_Come and Get Your Love_vocals.mp3,1974_4_Redbone_Come and Get Your Love_vocals.mp3,Redbone,Come and Get Your Love,pending,,,,,
billboard_1974_05,billboard,1974,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1974_5_The Jackson 5_Dancing Machine_vocals.mp3,1974_5_The Jackson 5_Dancing Machine_vocals.mp3,The Jackson 5,Dancing Machine,pending,,,,,
billboard_1975_01,billboard,1975,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1975_1_Captain & Tennille_Love Will Keep Us Together_vocals.mp3,1975_1_Captain & Tennille_Love Will Keep Us Together_vocals.mp3,Captain & Tennille,Love Will Keep Us Together,pending,,,,,
billboard_1975_02,billboard,1975,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1975_2_Glen Campbell_Rhinestone Cowboy_vocals.mp3,1975_2_Glen Campbell_Rhinestone Cowboy_vocals.mp3,Glen Campbell,Rhinestone Cowboy,pending,,,,,
billboard_1975_03,billboard,1975,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1975_3_Elton John_Philadelphia Freedom_vocals.mp3,1975_3_Elton John_Philadelphia Freedom_vocals.mp3,Elton John,Philadelphia Freedom,pending,,,,,
billboard_1975_04,billboard,1975,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1975_4_Freddy Fender_Before the Next Teardrop Falls_vocals.mp3,1975_4_Freddy Fender_Before the Next Teardrop Falls_vocals.mp3,Freddy Fender,Before the Next Teardrop Falls,pending,,,,,
billboard_1975_05,billboard,1975,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1975_5_Frankie Valli_My Eyes Adored You_vocals.mp3,1975_5_Frankie Valli_My Eyes Adored You_vocals.mp3,Frankie Valli,My Eyes Adored You,pending,,,,,
billboard_1976_01,billboard,1976,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1976_1_Wings_Silly Love Songs_vocals.mp3,1976_1_Wings_Silly Love Songs_vocals.mp3,Wings,Silly Love Songs,pending,,,,,
billboard_1976_02,billboard,1976,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1976_2_Elton John and Kiki Dee_Don't Go Breaking My Heart_vocals.mp3,1976_2_Elton John and Kiki Dee_Don't Go Breaking My Heart_vocals.mp3,Elton John and Kiki Dee,Don't Go Breaking My Heart,pending,,,,,
billboard_1976_03,billboard,1976,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1976_3_Johnnie Taylor_Disco Lady_vocals.mp3,1976_3_Johnnie Taylor_Disco Lady_vocals.mp3,Johnnie Taylor,Disco Lady,pending,,,,,
billboard_1976_04,billboard,1976,04,"/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1976_4_The Four Seasons_December, 1963 (Oh, What a Night)_vocals.mp3","1976_4_The Four Seasons_December, 1963 (Oh, What a Night)_vocals.mp3",The Four Seasons,"December, 1963 (Oh, What a Night)",pending,,,,,
billboard_1976_05,billboard,1976,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1976_5_Wild Cherry_Play That Funky Music_vocals.mp3,1976_5_Wild Cherry_Play That Funky Music_vocals.mp3,Wild Cherry,Play That Funky Music,pending,,,,,
billboard_1977_01,billboard,1977,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1977_1_Rod Stewart_Tonight's the Night (Gonna Be Alright)_vocals.mp3,1977_1_Rod Stewart_Tonight's the Night (Gonna Be Alright)_vocals.mp3,Rod Stewart,Tonight's the Night (Gonna Be Alright),pending,,,,,
billboard_1977_02,billboard,1977,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1977_2_Andy Gibb_I Just Want To Be Your Everything_vocals.mp3,1977_2_Andy Gibb_I Just Want To Be Your Everything_vocals.mp3,Andy Gibb,I Just Want To Be Your Everything,pending,,,,,
billboard_1977_03,billboard,1977,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1977_3_The Emotions_Best of My Love_vocals.mp3,1977_3_The Emotions_Best of My Love_vocals.mp3,The Emotions,Best of My Love,pending,,,,,
billboard_1977_04,billboard,1977,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1977_4_Barbara Streisand_Evergreen (Love Theme from A Star Is Born)_vocals.mp3,1977_4_Barbara Streisand_Evergreen (Love Theme from A Star Is Born)_vocals.mp3,Barbara Streisand,Evergreen (Love Theme from A Star Is Born),pending,,,,,
billboard_1977_05,billboard,1977,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1977_5_Hot_Angel in Your Arms_vocals.mp3,1977_5_Hot_Angel in Your Arms_vocals.mp3,Hot,Angel in Your Arms,pending,,,,,
billboard_1978_01,billboard,1978,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1978_1_Andy Gibb_Shadow Dancing_vocals.mp3,1978_1_Andy Gibb_Shadow Dancing_vocals.mp3,Andy Gibb,Shadow Dancing,pending,,,,,
billboard_1978_02,billboard,1978,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1978_2_Bee Gees_Night Fever_vocals.mp3,1978_2_Bee Gees_Night Fever_vocals.mp3,Bee Gees,Night Fever,pending,,,,,
billboard_1978_03,billboard,1978,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1978_3_Debby Boone_You Light Up My Life_vocals.mp3,1978_3_Debby Boone_You Light Up My Life_vocals.mp3,Debby Boone,You Light Up My Life,pending,,,,,
billboard_1978_04,billboard,1978,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1978_4_Bee Gees_Stayin Alive_vocals.mp3,1978_4_Bee Gees_Stayin Alive_vocals.mp3,Bee Gees,Stayin Alive,pending,,,,,
billboard_1978_05,billboard,1978,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1978_5_Exile_Kiss You All Over_vocals.mp3,1978_5_Exile_Kiss You All Over_vocals.mp3,Exile,Kiss You All Over,pending,,,,,
billboard_1979_01,billboard,1979,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1979_1_The Knack_My Sharona_vocals.mp3,1979_1_The Knack_My Sharona_vocals.mp3,The Knack,My Sharona,pending,,,,,
billboard_1979_02,billboard,1979,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1979_2_Donna Summer_Bad Girls_vocals.mp3,1979_2_Donna Summer_Bad Girls_vocals.mp3,Donna Summer,Bad Girls,pending,,,,,
billboard_1979_03,billboard,1979,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1979_3_Chic_Le Freak_vocals.mp3,1979_3_Chic_Le Freak_vocals.mp3,Chic,Le Freak,pending,,,,,
billboard_1979_04,billboard,1979,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1979_4_Rod Stewart_Do Ya Think I'm Sexy?_vocals.mp3,1979_4_Rod Stewart_Do Ya Think I'm Sexy?_vocals.mp3,Rod Stewart,Do Ya Think I'm Sexy?,pending,,,,,
billboard_1979_05,billboard,1979,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1979_5_Peaches & Herb_Reunited_vocals.mp3,1979_5_Peaches & Herb_Reunited_vocals.mp3,Peaches & Herb,Reunited,pending,,,,,
billboard_1980_01,billboard,1980,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1980_1_Blondie_Call Me_vocals.mp3,1980_1_Blondie_Call Me_vocals.mp3,Blondie,Call Me,pending,,,,,
billboard_1980_02,billboard,1980,02,"/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1980_2_Pink Floyd_Another Brick in the Wall, Part II_vocals.mp3","1980_2_Pink Floyd_Another Brick in the Wall, Part II_vocals.mp3",Pink Floyd,"Another Brick in the Wall, Part II",pending,,,,,
billboard_1980_03,billboard,1980,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1980_3_Olivia Newton-John_Magic_vocals.mp3,1980_3_Olivia Newton-John_Magic_vocals.mp3,Olivia Newton-John,Magic,pending,,,,,
billboard_1980_04,billboard,1980,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1980_4_Michael Jackson_Rock with You_vocals.mp3,1980_4_Michael Jackson_Rock with You_vocals.mp3,Michael Jackson,Rock with You,pending,,,,,
billboard_1980_05,billboard,1980,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1980_5_Captain & Tennille_Do That To Me One More Time_vocals.mp3,1980_5_Captain & Tennille_Do That To Me One More Time_vocals.mp3,Captain & Tennille,Do That To Me One More Time,pending,,,,,
billboard_1981_01,billboard,1981,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1981_1_Kim Carnes_Bette Davis Eyes_vocals.mp3,1981_1_Kim Carnes_Bette Davis Eyes_vocals.mp3,Kim Carnes,Bette Davis Eyes,pending,,,,,
billboard_1981_02,billboard,1981,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1981_2_Diana Ross and Lionel Richie_Endless Love_vocals.mp3,1981_2_Diana Ross and Lionel Richie_Endless Love_vocals.mp3,Diana Ross and Lionel Richie,Endless Love,pending,,,,,
billboard_1981_03,billboard,1981,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1981_3_Kenny Rogers_Lady_vocals.mp3,1981_3_Kenny Rogers_Lady_vocals.mp3,Kenny Rogers,Lady,pending,,,,,
billboard_1981_04,billboard,1981,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1981_4_John Lennon_(Just Like) Starting Over_vocals.mp3,1981_4_John Lennon_(Just Like) Starting Over_vocals.mp3,John Lennon,(Just Like) Starting Over,pending,,,,,
billboard_1981_05,billboard,1981,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1981_5_Rick Springfield_Jessie's Girl_vocals.mp3,1981_5_Rick Springfield_Jessie's Girl_vocals.mp3,Rick Springfield,Jessie's Girl,pending,,,,,
